planet_name,transit_depth,transit_duration,eq_temperature,insolation_flux,planet_radius,stellar_temp,stellar_gravity,disposition
Kepler-470 b,7382.3,7.03515,1485.0,1150.61,77.76,5313.0,2.936,2.0
Kepler-257 b,705.4,1.8888,1237.0,553.53,2.74,5188.0,4.4,2.0
Kepler-257 d,2398.8,2.8579,567.0,24.53,5.34,5188.0,4.4,2.0
Kepler-735 b,1357.4,2.006,657.0,43.96,2.9,5177.0,4.59,2.0
Kepler-18 c,2269.7,3.41018,899.0,154.25,4.91,5356.0,4.338,2.0
Kepler-748 b,442.0,3.675,938.0,183.15,2.01,5922.0,4.474,2.0
Kepler-88 b,1479.0,3.6496,758.0,78.19,3.93,5575.0,4.521,2.0
Kepler-267 b,1264.7,1.4598,615.0,33.76,1.65,3789.0,4.781,2.0
Kepler-267 c,1632.3,1.3692,484.0,12.95,2.05,3789.0,4.781,2.0
Kepler-267 d,1629.8,2.6657,301.0,1.95,1.87,3789.0,4.781,2.0
Kepler-48 d,555.3,5.6897,448.0,9.54,2.0,5192.0,4.489,2.0
Kepler-779 b,369.5,2.1059,425.0,7.73,0.74,3569.0,4.861,2.0
Kepler-736 b,777.7,2.2753,996.0,232.65,2.31,5052.0,4.48,2.0
Kepler-1666 b,537.4,5.985,672.0,48.23,2.4,6297.0,4.448,2.0
Kepler-1666 c,680.9,6.894,578.0,26.34,2.7,6297.0,4.448,2.0
Kepler-749 b,1473.0,3.1518,454.0,10.07,2.04,4719.0,4.753,2.0
Kepler-750 b,565.4,4.4481,1163.0,432.9,4.39,5897.0,3.98,2.0
Kepler-763 d,418.3,2.591,804.0,98.81,1.67,4999.0,4.49,2.0
Kepler-763 c,302.3,2.19,938.0,182.9,1.42,4999.0,4.49,2.0
Kepler-763 b,224.6,1.2592,1414.0,945.12,1.25,4999.0,4.49,2.0
Kepler-270 b,182.3,5.046,984.0,221.34,2.07,6071.0,4.202,2.0
Kepler-270 c,125.5,6.22,756.0,77.24,1.71,6071.0,4.202,2.0
Kepler-780 b,76.7,1.8361,2099.0,4572.56,0.9,5718.0,4.395,2.0
Kepler-271 b,210.2,3.4167,759.0,78.35,1.22,5528.0,4.499,2.0
Kepler-271 c,124.1,3.245,850.0,123.4,0.94,5528.0,4.499,2.0
Kepler-737 b,1585.1,3.6567,298.0,1.87,1.83,3755.0,4.781,2.0
Kepler-738 b,907.5,3.984,530.0,18.72,2.37,5474.0,4.605,2.0
Kepler-739 b,1145.9,4.0168,775.0,85.15,3.24,5997.0,4.522,2.0
Kepler-258 b,2141.4,3.4872,642.0,40.03,4.18,4954.0,4.462,2.0
Kepler-18 d,3269.0,3.5252,720.0,63.52,5.94,5356.0,4.338,2.0
Kepler-750 c,157.9,3.585,1537.0,1317.96,2.36,5897.0,3.98,2.0
Kepler-751 b,826.9,4.445,679.0,50.32,3.24,5568.0,4.413,2.0
Kepler-764 b,325.8,3.548,875.0,138.46,1.52,5795.0,4.554,2.0
Kepler-1735 b,306.8,1.84,502.0,15.01,0.9,3975.0,4.753,2.0
Kepler-765 b,469.2,6.633,641.0,39.94,2.21,6036.0,4.396,2.0
Kepler-473 b,956.9,7.7643,879.0,141.0,4.32,5774.0,4.159,2.0
Kepler-258 c,1140.8,3.9616,470.0,11.5,3.05,4954.0,4.462,2.0
Kepler-32 b,1525.2,2.1979,514.0,16.54,1.94,3731.0,4.75,2.0
Kepler-32 c,1367.6,2.3742,451.0,9.76,1.83,3731.0,4.75,2.0
Kepler-32 d,1925.1,3.3002,328.0,2.73,2.17,3731.0,4.75,2.0
Kepler-32 e,614.1,1.6776,652.0,42.53,1.23,3731.0,4.75,2.0
Kepler-32 f,843.3,0.6688,1026.0,262.51,1.47,3731.0,4.75,2.0
Kepler-752 b,1006.2,4.664,632.0,37.82,2.7,5687.0,4.538,2.0
Kepler-753 b,820.1,1.8923,641.0,40.07,1.86,4252.0,4.64,2.0
Kepler-18 b,315.1,1.9811,1165.0,435.21,2.03,5356.0,4.338,2.0
Kepler-418 b,8244.1,10.1289,434.0,8.41,9.83,5822.0,4.351,2.0
Kepler-418 c,1843.4,2.6969,835.0,114.59,5.1,5822.0,4.351,2.0
Kepler-1737 b,2486.6,5.796,383.0,5.09,5.4,5043.0,4.47,2.0
Kepler-781 b,1154.8,3.5641,629.0,36.95,2.77,5333.0,4.62,2.0
Kepler-272 c,385.2,3.7419,947.0,189.98,1.94,5334.0,4.372,2.0
Kepler-740 b,2608.1,2.7316,1131.0,386.66,4.66,5739.0,4.518,2.0
Kepler-13 b,4590.6,3.16877,3559.0,37958.27,21.42,9107.0,3.867,2.0
Kepler-471 b,6536.0,4.589,1308.0,692.13,10.63,6490.0,4.32,2.0
Kepler-259 b,834.9,3.211,879.0,140.92,3.1,5926.0,4.532,2.0
Kepler-259 c,902.0,4.9381,530.0,18.7,3.01,5926.0,4.532,2.0
Kepler-1732 b,677.8,6.569,699.0,56.49,4.84,5821.0,4.108,2.0
Kepler-1733 b,492.1,2.235,1021.0,257.11,2.79,6320.0,4.347,2.0
Kepler-754 b,290.6,5.624,758.0,78.26,1.64,5959.0,4.46,2.0
Kepler-472 b,1360.1,3.6716,876.0,139.48,3.07,4957.0,4.594,2.0
Kepler-766 b,766.6,4.7476,990.0,227.15,2.59,5957.0,4.506,2.0
Kepler-112 b,798.9,3.4967,809.0,101.22,2.28,5551.0,4.508,2.0
Kepler-272 d,421.6,3.0822,777.0,86.28,2.41,5334.0,4.372,2.0
Kepler-272 b,233.3,2.716,1200.0,490.13,1.52,5334.0,4.372,2.0
Kepler-782 b,898.3,11.5372,350.0,3.53,3.08,5751.0,4.34,2.0
Kepler-273 b,352.3,1.771,1209.0,505.22,1.92,5359.0,4.375,2.0
Kepler-741 b,529.8,3.8633,1051.0,288.92,2.45,6321.0,4.434,2.0
Kepler-742 b,2039.7,2.7144,690.0,53.68,3.67,4743.0,4.516,2.0
Kepler-1731 b,1300.7,1.243,486.0,13.18,2.53,4859.0,4.612,2.0
Kepler-767 b,4653.6,3.6734,366.0,4.25,8.19,5778.0,4.285,2.0
Kepler-768 b,448.6,2.303,618.0,34.55,1.67,4983.0,4.617,2.0
Kepler-24 c,536.4,6.221,915.0,165.3,4.12,5896.0,4.197,2.0
Kepler-273 c,363.0,3.0137,865.0,132.46,2.0,5359.0,4.375,2.0
Kepler-783 c,511.5,1.7244,840.0,117.33,2.36,5357.0,4.498,2.0
Kepler-783 b,61.4,2.7,991.0,227.69,0.68,5357.0,4.498,2.0
Kepler-1738 b,503.0,1.9374,957.0,198.67,2.8,6063.0,4.47,2.0
Kepler-42 b,1821.0,0.5532,525.0,18.03,0.78,3292.0,5.215,2.0
Kepler-42 c,1461.5,0.4445,729.0,66.14,0.76,3292.0,5.215,2.0
Kepler-42 d,1124.8,0.4279,455.0,10.1,0.66,3292.0,5.215,2.0
Kepler-290 c,1346.6,4.42,437.0,8.6,2.83,5142.0,4.602,2.0
Kepler-290 b,831.3,2.4184,594.0,29.53,2.32,5142.0,4.602,2.0
Kepler-290 d,128.2,1.103,1589.0,1503.79,0.86,5142.0,4.602,2.0
Kepler-61 b,1419.1,4.8027,273.0,1.31,2.19,4016.0,4.658,2.0
Kepler-297 c,4119.2,4.74,409.0,6.62,6.39,5618.0,4.46,2.0
Kepler-297 d,4319.7,4.3823,325.0,2.62,32.6,5618.0,4.46,2.0
Kepler-844 b,599.7,1.9588,713.0,61.24,1.5,3883.0,4.725,2.0
Kepler-845 b,515.3,1.4279,1361.0,813.3,1.79,4815.0,4.631,2.0
Kepler-1750 b,2378.8,9.992,298.0,1.85,4.68,5644.0,4.457,2.0
Kepler-23 b,131.0,5.1462,1157.0,422.8,1.72,5761.0,4.091,2.0
Kepler-280 b,266.1,2.0678,1425.0,974.3,1.76,5534.0,4.338,2.0
Kepler-280 c,450.5,0.9393,1088.0,330.84,2.96,5534.0,4.338,2.0
Kepler-56 c,409.3,11.721,1087.0,330.0,11.64,4838.0,3.299,2.0
Kepler-56 b,183.4,14.522,1378.0,852.28,5.68,4838.0,3.299,2.0
Kepler-285 b,259.8,2.0206,1131.0,387.43,1.38,5114.0,4.463,2.0
Kepler-285 c,202.6,2.909,851.0,123.96,1.21,5114.0,4.463,2.0
Kepler-286 b,210.9,1.9139,1367.0,827.82,1.2,5576.0,4.503,2.0
Kepler-286 c,243.9,2.361,1098.0,343.57,1.29,5576.0,4.503,2.0
Kepler-286 d,253.2,2.661,919.0,168.51,1.31,5576.0,4.503,2.0
Kepler-476 b,716.4,4.6919,807.0,100.09,3.11,5788.0,4.323,2.0
Kepler-291 b,442.7,2.2746,1212.0,510.26,2.18,5993.0,4.489,2.0
Kepler-291 c,379.8,1.6408,1035.0,270.62,2.03,5993.0,4.489,2.0
Kepler-292 f,803.1,4.522,563.0,23.82,2.26,5296.0,4.538,2.0
Kepler-292 d,705.6,3.0479,808.0,100.88,2.13,5296.0,4.538,2.0
Kepler-298 b,1070.7,2.3024,540.0,20.15,2.11,4463.0,4.677,2.0
Kepler-298 c,908.9,2.0831,416.0,7.09,2.08,4463.0,4.677,2.0
Kepler-298 d,1543.6,4.168,277.0,1.4,2.63,4463.0,4.677,2.0
Kepler-299 c,428.5,4.148,946.0,189.35,2.68,5616.0,4.394,2.0
Kepler-474 b,737.8,4.6483,1115.0,365.53,3.24,5746.0,4.266,2.0
Kepler-798 b,316.4,5.5677,864.0,131.94,1.98,6387.0,4.41,2.0
Kepler-286 e,394.0,4.014,539.0,20.03,1.81,5576.0,4.503,2.0
Kepler-287 c,780.8,3.5729,513.0,16.35,3.35,5514.0,4.345,2.0
Kepler-287 b,564.6,2.3351,667.0,46.93,2.88,5514.0,4.345,2.0
Kepler-11 g,1083.3,9.5574,376.0,4.75,3.4,5657.0,4.364,2.0
Kepler-811 b,429.2,5.5545,730.0,66.96,3.0,5655.0,4.152,2.0
Kepler-292 e,707.9,3.751,678.0,49.87,2.11,5296.0,4.538,2.0
Kepler-292 c,331.7,2.558,1001.0,237.42,1.46,5296.0,4.538,2.0
Kepler-292 b,270.2,2.1729,1130.0,386.18,1.31,5296.0,4.538,2.0
Kepler-293 b,987.7,4.6509,657.0,44.17,3.04,5798.0,4.507,2.0
Kepler-299 d,256.4,4.801,729.0,66.72,1.6,5616.0,4.394,2.0
Kepler-299 b,170.2,2.545,1258.0,593.23,1.29,5616.0,4.394,2.0
Kepler-299 e,322.8,6.512,534.0,19.24,1.77,5616.0,4.394,2.0
Kepler-846 b,616.3,3.453,624.0,35.89,2.08,5775.0,4.558,2.0
Kepler-847 b,246.5,2.0424,1054.0,292.31,1.18,4798.0,4.533,2.0
Kepler-812 b,288.7,4.6677,1163.0,433.41,3.07,6306.0,4.077,2.0
Kepler-813 b,451.2,3.9622,817.0,105.25,4.23,5372.0,4.007,2.0
Kepler-1667 b,630.8,7.2487,655.0,43.62,6.63,6056.0,3.788,2.0
Kepler-814 b,249.6,3.3153,1164.0,433.72,2.04,6110.0,4.285,2.0
Kepler-293 c,1109.8,4.432,466.0,11.12,3.88,5798.0,4.507,2.0
Kepler-5 b,7251.5,4.56904,1640.0,1708.28,14.92,6290.0,4.074,2.0
Kepler-477 b,636.3,3.3759,649.0,42.07,2.08,5078.0,4.581,2.0
Kepler-828 b,334.8,1.0258,1848.0,2760.23,1.55,5073.0,4.483,2.0
Kepler-300 c,563.9,8.587,516.0,16.76,2.2,5968.0,4.534,2.0
Kepler-300 b,354.2,2.749,812.0,102.77,2.18,5968.0,4.534,2.0
Kepler-301 b,211.6,2.2664,1278.0,629.8,1.28,5814.0,4.523,2.0
Kepler-301 d,348.5,3.853,725.0,65.24,1.66,5814.0,4.523,2.0
Kepler-114 c,591.0,2.6332,507.0,15.59,1.29,3980.0,4.722,2.0
Kepler-815 b,160.6,8.653,1374.0,841.68,4.26,4986.0,3.462,2.0
Kepler-1743 b,55.4,6.625,1144.0,404.99,1.43,5855.0,4.125,2.0
Kepler-11 b,316.1,4.2246,849.0,122.98,1.84,5657.0,4.364,2.0
Kepler-1745 b,222.5,2.8349,1449.0,1044.49,2.25,5611.0,4.144,2.0
Kepler-829 b,458.4,2.2702,857.0,127.67,1.69,5679.0,4.581,2.0
Kepler-301 c,231.0,2.3379,989.0,225.71,1.38,5814.0,4.523,2.0
Kepler-1751 b,255.5,3.567,984.0,221.46,1.61,6052.0,4.456,2.0
Kepler-848 b,201.7,5.6743,1086.0,328.65,1.9,5685.0,4.194,2.0
Kepler-849 b,2013.3,24.108,325.0,2.65,7.79,5910.0,4.03,2.0
Kepler-850 b,255.3,3.407,995.0,232.36,1.59,6185.0,4.472,2.0
Kepler-420 b,7311.6,4.2326,419.0,7.28,9.4,5522.0,4.323,2.0
Kepler-281 c,2828.4,7.06,513.0,16.36,5.3,5717.0,4.538,2.0
Kepler-281 b,593.5,5.688,694.0,54.95,2.22,5717.0,4.538,2.0
Kepler-281 d,1707.4,4.192,321.0,2.51,4.3,5717.0,4.538,2.0
Kepler-816 b,13356.0,3.7769,668.0,47.21,9.01,5127.0,4.589,2.0
Kepler-1746 b,2358.6,4.012,310.0,2.17,7.25,6018.0,4.257,2.0
Kepler-830 b,198.5,4.623,907.0,160.18,1.74,6096.0,4.358,2.0
Kepler-116 b,510.6,3.651,1251.0,579.9,3.26,6122.0,4.173,2.0
Kepler-854 b,19837.0,6.2701,1736.0,2146.82,59.19,6296.0,4.24,2.0
Kepler-799 b,5032.9,11.4997,433.0,8.29,11.21,5588.0,4.047,2.0
Kepler-114 b,358.7,2.3683,586.0,27.95,1.0,3980.0,4.722,2.0
Kepler-799 c,367.8,3.106,893.0,150.25,3.69,5588.0,4.047,2.0
Kepler-817 b,6154.9,2.4108,1124.0,378.53,7.45,5926.0,4.519,2.0
Kepler-818 b,2829.7,3.4062,786.0,90.33,4.42,5813.0,4.561,2.0
Kepler-831 b,172.3,2.4143,992.0,229.04,1.37,5637.0,4.439,2.0
Kepler-851 b,295.5,2.938,900.0,155.42,1.9,5822.0,4.428,2.0
Kepler-407 b,131.8,1.6274,1983.0,3643.96,1.13,5475.0,4.426,2.0
Kepler-852 b,438.4,6.539,565.0,24.17,2.49,6121.0,4.397,2.0
Kepler-800 b,1033.0,4.0136,675.0,49.18,3.02,5616.0,4.564,2.0
Kepler-801 b,915.6,3.9908,419.0,7.32,1.48,3823.0,4.765,2.0
Kepler-819 b,1112.5,5.022,485.0,13.09,2.85,5102.0,4.463,2.0
Kepler-288 c,709.1,4.2902,815.0,104.41,4.0,5661.0,4.09,2.0
Kepler-478 b,876.5,2.7884,640.0,39.56,2.38,5211.0,4.556,2.0
Kepler-853 b,112.8,4.6766,1187.0,469.56,1.61,6221.0,4.198,2.0
Kepler-57 b,865.4,1.1816,850.0,123.03,2.41,5320.0,4.589,2.0
Kepler-114 d,1430.8,2.8971,446.0,9.37,2.08,3980.0,4.722,2.0
Kepler-57 c,489.3,2.2603,671.0,48.06,1.71,5320.0,4.589,2.0
Kepler-802 b,1239.4,5.595,489.0,13.57,3.43,5668.0,4.545,2.0
Kepler-288 b,217.6,3.431,1197.0,485.84,2.22,5661.0,4.09,2.0
Kepler-288 d,589.7,6.172,570.0,24.87,3.68,5661.0,4.09,2.0
Kepler-115 c,469.7,4.2447,960.0,200.35,2.78,5881.0,4.315,2.0
Kepler-855 b,6331.2,5.2147,996.0,232.07,8.99,5847.0,4.304,2.0
Kepler-856 b,8725.4,3.0942,824.0,109.35,8.43,5569.0,4.546,2.0
Kepler-421 b,2319.1,18.003,178.0,0.24,4.53,5305.0,4.489,2.0
Kepler-803 b,1119.3,6.3212,543.0,20.59,3.88,5900.0,4.309,2.0
Kepler-1991 c,617.9,5.0394,634.0,38.27,2.57,5478.0,4.354,2.0
Kepler-1991 b,199.4,3.912,760.0,78.79,1.47,5478.0,4.354,2.0
Kepler-820 b,1829.9,10.914,554.0,22.21,9.46,6505.0,3.973,2.0
Kepler-58 b,445.3,3.802,920.0,169.13,2.33,6100.0,4.376,2.0
Kepler-58 c,468.1,5.326,799.0,96.38,2.94,6100.0,4.376,2.0
Kepler-58 d,550.0,5.246,583.0,27.31,2.92,6100.0,4.376,2.0
Kepler-58 e,188.1,2.867,1212.0,511.6,1.61,6100.0,4.376,2.0
Kepler-1747 b,1449.2,1.6493,875.0,138.33,3.7,5477.0,4.557,2.0
Kepler-479 b,715.7,2.2614,649.0,42.08,2.2,5207.0,4.561,2.0
Kepler-294 c,814.6,3.1752,895.0,151.59,2.54,5616.0,4.529,2.0
Kepler-294 b,327.4,2.523,1087.0,330.02,1.62,5616.0,4.529,2.0
Kepler-790 b,746.4,2.769,634.0,38.11,2.71,5196.0,4.524,2.0
Kepler-791 b,319.7,6.973,939.0,183.48,3.45,6143.0,4.177,2.0
Kepler-79 e,476.0,3.001,511.0,16.12,3.01,6198.0,4.237,2.0
Kepler-282 d,624.4,6.148,588.0,28.22,2.16,5600.0,4.455,2.0
Kepler-11 c,778.4,4.5706,786.0,90.1,2.88,5657.0,4.364,2.0
Kepler-282 e,791.7,6.43,484.0,13.0,2.45,5600.0,4.455,2.0
Kepler-282 b,140.0,4.907,817.0,105.63,1.02,5600.0,4.455,2.0
Kepler-282 c,162.7,5.425,717.0,62.6,1.1,5600.0,4.455,2.0
Kepler-821 b,259.7,1.8604,1215.0,514.44,1.28,5194.0,4.559,2.0
Kepler-822 b,232.7,2.9247,1239.0,558.65,1.47,5823.0,4.427,2.0
Kepler-823 b,263.0,2.8084,1277.0,628.73,2.28,5689.0,4.202,2.0
Kepler-1748 b,888.7,2.2441,955.0,196.33,3.0,5774.0,4.526,2.0
Kepler-832 b,512.9,3.981,965.0,205.23,2.24,6014.0,4.486,2.0
Kepler-833 b,995.3,3.0331,382.0,5.03,1.67,3976.0,4.721,2.0
Kepler-792 b,277.1,4.022,852.0,124.42,1.85,5730.0,4.34,2.0
Kepler-793 b,188.1,2.971,1177.0,452.95,1.44,5776.0,4.34,2.0
Kepler-277 b,241.3,8.045,964.0,204.1,3.14,5968.0,3.972,2.0
Kepler-804 b,335.8,4.7892,779.0,87.24,1.94,5768.0,4.358,2.0
Kepler-804 c,103.2,4.296,890.0,148.32,1.08,5768.0,4.358,2.0
Kepler-1742 b,496.6,2.493,462.0,10.73,1.88,5776.0,4.554,2.0
Kepler-805 b,256.5,8.864,743.0,72.05,3.01,5977.0,4.08,2.0
Kepler-115 b,74.9,1.4012,1489.0,1164.85,1.24,5881.0,4.315,2.0
Kepler-824 b,230.7,3.0083,1231.0,543.73,1.84,5940.0,4.306,2.0
Kepler-825 b,176.0,2.7282,1270.0,614.52,1.29,6224.0,4.404,2.0
Kepler-825 c,299.6,2.4566,981.0,218.9,1.77,6224.0,4.404,2.0
Kepler-834 b,781.3,3.2208,378.0,4.83,1.26,3751.0,4.813,2.0
Kepler-480 b,425.7,4.1988,1312.0,702.13,2.86,6236.0,4.246,2.0
Kepler-835 b,509.2,5.135,921.0,170.33,3.32,6311.0,4.398,2.0
Kepler-836 b,569.5,4.1886,869.0,134.97,2.6,6244.0,4.46,2.0
Kepler-1749 b,510.6,3.3094,420.0,7.34,1.36,3957.0,4.693,2.0
Kepler-277 c,278.1,7.118,778.0,86.38,3.13,5968.0,3.972,2.0
Kepler-794 b,211.2,4.2372,952.0,194.31,2.06,5800.0,4.202,2.0
Kepler-795 b,314.7,4.9595,580.0,26.79,1.74,5618.0,4.401,2.0
Kepler-113 c,977.5,2.6766,628.0,36.89,2.36,4728.0,4.628,2.0
Kepler-806 b,65.3,5.7696,1089.0,331.65,1.44,5774.0,4.106,2.0
Kepler-11 d,960.0,5.4921,653.0,42.95,3.2,5657.0,4.364,2.0
Kepler-826 b,112.0,2.874,1305.0,684.07,1.37,6060.0,4.227,2.0
Kepler-837 b,700.8,2.611,701.0,57.28,2.94,5818.0,4.436,2.0
Kepler-838 b,659.5,4.6672,777.0,86.18,2.77,6191.0,4.454,2.0
Kepler-839 b,412.5,9.109,626.0,36.25,3.04,5988.0,4.278,2.0
Kepler-295 b,200.4,9.117,741.0,71.28,1.55,5607.0,4.447,2.0
Kepler-295 c,190.0,8.392,621.0,35.03,1.36,5607.0,4.447,2.0
Kepler-295 d,224.1,6.538,533.0,19.13,1.74,5607.0,4.447,2.0
Kepler-796 b,133.6,2.5561,1109.0,357.44,1.91,5426.0,4.107,2.0
Kepler-278 b,175.9,7.874,836.0,115.69,4.54,5010.0,3.62,2.0
Kepler-278 c,141.5,11.233,702.0,57.28,3.66,5010.0,3.62,2.0
Kepler-807 b,8506.6,5.8796,418.0,7.2,10.36,6392.0,4.425,2.0
Kepler-289 c,12390.0,9.0191,394.0,5.71,12.37,5933.0,4.342,2.0
Kepler-289 b,429.8,3.482,607.0,32.02,2.67,5933.0,4.342,2.0
Kepler-23 c,415.2,6.0633,1008.0,243.94,3.06,5761.0,4.091,2.0
Kepler-840 b,25070.0,4.2721,1408.0,929.47,15.75,6039.0,4.426,2.0
Kepler-113 b,748.7,2.5394,775.0,85.23,2.0,4728.0,4.628,2.0
Kepler-6 b,10559.0,3.59385,1356.0,797.62,13.06,5640.0,4.236,2.0
Kepler-11 e,1376.1,4.2817,582.0,27.17,4.12,5657.0,4.364,2.0
Kepler-827 b,3425.8,5.2637,574.0,25.6,8.49,5671.0,4.128,2.0
Kepler-1987 d,1397.9,2.2599,744.0,72.38,2.66,4769.0,4.622,2.0
Kepler-475 b,904.6,1.7458,980.0,217.91,2.68,4989.0,4.585,2.0
Kepler-296 c,1336.3,1.8734,446.0,9.38,1.38,3526.0,4.866,2.0
Kepler-296 d,1607.5,2.8407,297.0,1.83,1.52,3526.0,4.866,2.0
Kepler-23 d,206.7,6.0765,896.0,152.62,2.17,5761.0,4.091,2.0
Kepler-283 b,1462.5,2.013,488.0,13.39,2.15,4141.0,4.684,2.0
Kepler-283 c,1105.1,5.506,240.0,0.78,1.87,4141.0,4.684,2.0
Kepler-432 b,946.7,14.9066,812.0,102.94,12.41,4976.0,3.331,2.0
Kepler-808 b,434.5,1.1487,1322.0,726.72,1.2,4441.0,4.71,2.0
Kepler-284 b,797.4,2.9899,686.0,52.55,2.62,5291.0,4.489,2.0
Kepler-1987 e,779.5,2.6277,643.0,40.33,1.92,4769.0,4.622,2.0
Kepler-1987 c,371.7,1.9985,860.0,129.44,1.33,4769.0,4.622,2.0
Kepler-1987 b,316.7,1.6795,997.0,233.38,1.23,4769.0,4.622,2.0
Kepler-1744 b,1357.5,5.5556,532.0,18.95,3.19,5986.0,4.527,2.0
Kepler-296 b,748.7,1.853,363.0,4.09,1.14,3526.0,4.866,2.0
Kepler-841 b,4107.0,3.7197,416.0,7.07,10.3,5066.0,3.974,2.0
Kepler-842 b,494.9,1.5681,1252.0,578.96,1.51,4838.0,4.625,2.0
Kepler-843 b,546.7,2.1635,1523.0,1271.11,2.74,5632.0,4.282,2.0
Kepler-297 b,1004.9,6.0573,509.0,15.89,2.81,5618.0,4.46,2.0
Kepler-279 c,778.8,8.491,774.0,84.66,5.47,6366.0,4.045,2.0
Kepler-279 b,396.0,6.74,1104.0,350.46,3.82,6366.0,4.045,2.0
Kepler-279 d,598.0,8.559,574.0,25.6,3.2,6781.0,4.422,2.0
Kepler-797 b,514.2,6.9592,605.0,31.58,2.18,5936.0,4.501,2.0
Kepler-284 c,935.0,5.303,478.0,12.38,2.68,5291.0,4.489,2.0
Kepler-809 b,853.0,7.316,478.0,12.33,3.13,5949.0,4.493,2.0
Kepler-11 f,588.8,6.3794,513.0,16.41,2.52,5657.0,4.364,2.0
Kepler-810 b,313.0,2.909,1105.0,352.4,1.69,5999.0,4.494,2.0
Kepler-1758 b,252.9,5.908,1028.0,263.89,2.53,5557.0,4.037,2.0
Kepler-904 b,171.9,2.8264,1332.0,744.35,1.31,6201.0,4.472,2.0
Kepler-316 b,436.3,1.3988,837.0,115.98,1.22,4198.0,4.689,2.0
Kepler-1766 b,296.0,7.426,406.0,6.44,2.29,5868.0,4.363,2.0
Kepler-935 b,343.0,2.5574,879.0,141.0,1.55,4929.0,4.481,2.0
Kepler-936 b,238.4,3.2645,867.0,133.56,2.43,5610.0,4.316,2.0
Kepler-937 b,961.1,9.556,495.0,14.24,3.39,6127.0,4.356,2.0
Kepler-861 b,807.2,1.5485,966.0,206.05,2.32,5155.0,4.523,2.0
Kepler-1753 b,831.9,3.9475,583.0,27.41,2.24,5180.0,4.597,2.0
Kepler-862 b,550.5,2.1978,1097.0,342.76,2.15,5258.0,4.458,2.0
Kepler-304 b,1745.7,1.8268,875.0,138.38,2.81,4723.0,4.628,2.0
Kepler-304 d,1308.6,2.9029,611.0,32.98,2.41,4723.0,4.628,2.0
Kepler-304 c,965.9,1.1165,746.0,73.19,2.33,4723.0,4.628,2.0
Kepler-484 b,671.4,3.2027,766.0,81.61,2.19,5632.0,4.554,2.0
Kepler-304 e,258.9,1.4259,1137.0,395.06,1.09,4723.0,4.628,2.0
Kepler-905 b,276.7,1.7732,928.0,175.06,1.4,5430.0,4.555,2.0
Kepler-311 b,206.9,4.2642,960.0,200.99,1.66,5903.0,4.3,2.0
Kepler-311 c,168.1,4.894,744.0,72.32,1.61,5903.0,4.3,2.0
Kepler-906 b,440.8,5.7047,537.0,19.61,2.03,5997.0,4.466,2.0
Kepler-1767 b,1043.8,5.514,393.0,5.66,3.59,5243.0,4.547,2.0
Kepler-938 b,675.8,6.118,544.0,20.65,3.68,5339.0,4.096,2.0
Kepler-427 b,9655.7,4.28889,996.0,233.08,13.43,5803.0,4.134,2.0
Kepler-939 b,322.8,7.491,692.0,54.19,1.63,5822.0,4.557,2.0
Kepler-940 b,993.4,6.888,486.0,13.23,3.63,6108.0,4.471,2.0
Kepler-1754 b,792.8,2.824,672.0,48.2,2.04,4723.0,4.557,2.0
Kepler-863 b,867.7,5.0478,718.0,62.88,2.74,5900.0,4.5,2.0
Kepler-482 b,1037.0,3.4449,352.0,3.63,2.59,4802.0,4.582,2.0
Kepler-408 b,30.7,1.262,1561.0,1406.11,0.69,6139.0,4.291,2.0
Kepler-907 b,77.3,4.25,879.0,141.18,1.31,6099.0,4.193,2.0
Kepler-425 b,14431.0,2.2608,982.0,219.64,10.07,5167.0,4.527,2.0
Kepler-908 b,107.5,1.6484,1783.0,2393.35,1.16,5992.0,4.385,2.0
Kepler-941 b,770.9,4.929,722.0,64.13,3.29,6018.0,4.46,2.0
Kepler-1651 b,1472.7,1.8915,393.0,5.65,1.6,3609.0,4.843,2.0
Kepler-942 b,811.6,4.981,379.0,4.89,2.0,4827.0,4.615,2.0
Kepler-943 b,3529.2,10.065,455.0,10.16,5.12,5774.0,4.567,2.0
Kepler-864 b,532.9,3.9988,1143.0,403.49,2.98,6213.0,4.387,2.0
Kepler-864 c,171.5,2.965,1532.0,1305.04,1.62,6213.0,4.387,2.0
Kepler-865 b,728.1,4.3031,694.0,54.95,2.35,5440.0,4.438,2.0
Kepler-865 c,101.9,2.637,914.0,164.98,0.89,5440.0,4.438,2.0
Kepler-305 b,1328.6,2.93,836.0,115.29,3.24,5103.0,4.562,2.0
Kepler-305 c,1033.9,3.613,728.0,66.47,3.21,5103.0,4.562,2.0
Kepler-305 e,453.6,2.143,1000.0,236.11,1.7,5103.0,4.562,2.0
Kepler-305 d,996.8,2.398,576.0,26.06,2.56,5103.0,4.562,2.0
Kepler-909 b,131.6,2.6239,852.0,124.53,1.66,6026.0,4.321,2.0
Kepler-910 b,28.4,3.372,1752.0,2228.09,0.82,6250.0,4.184,2.0
Kepler-911 b,164.6,5.3357,931.0,177.81,2.41,6065.0,3.97,2.0
Kepler-912 b,463.0,4.5716,1218.0,519.95,2.02,5662.0,4.532,2.0
Kepler-944 b,987.5,4.995,459.0,10.47,2.42,5654.0,4.59,2.0
Kepler-945 b,645.2,5.253,616.0,34.03,2.72,6090.0,4.447,2.0
